"ID";"dive";"replicate";"Fecha";"Comunidad";"Sitio";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"ClaseT";"Talla";"Abundancia";"Clase";"FM"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Ophioblennius";"steindachneri";"Ophioblennius steindachneri";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Serranus";"psittacinus";"Serranus psittacinus";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Halichoeres";"notospilus";"Halichoeres notospilus";NA;NA;15;2;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;10;10;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;20;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;10;160;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Haemulon";"maculicauda";"Haemulon maculicauda";NA;NA;25;2;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;5;25;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;30;5;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Balistes";"polylepis";"Balistes polylepis";NA;NA;25;2;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Sufflamen";"verres";"Sufflamen verres";NA;NA;30;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;5;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;25;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;60;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Haemulon";"sexfasciatum";"Haemulon sexfasciatum";NA;NA;25;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Serranus";"psittacinus";"Serranus psittacinus";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;20;15;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Scarus";"compressus";"Scarus compressus";NA;NA;35;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Scarus";"compressus";"Scarus compressus";NA;NA;20;2;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;25;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;30;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Prionurus";"punctatus";"Prionurus punctatus";NA;NA;25;2;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Prionurus";"punctatus";"Prionurus punctatus";NA;NA;40;1;"fish";NA
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";NA;NA;NA;NA;NA;NA;NA;"Kyphosus";"analogus";"Kyphosus analogus";NA;NA;25;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;15;12;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;3;2;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;20;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;8;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;2;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;30;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Haemulon";"maculicauda";"Haemulon maculicauda";NA;NA;12;41;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;8;2;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Johnrandalia";"nigrirostris";"Johnrandalia nigrirostris";NA;NA;8;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;2;8;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;15;6;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"limbaughi";"Chromis limbaughi";NA;NA;8;8;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Balistes";"polylepis";"Balistes polylepis";NA;NA;15;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;15;52;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;10;11;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;20;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Haemulon";"maculicauda";"Haemulon maculicauda";NA;NA;12;45;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;8;11;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;10;2;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Mycteroperca";"rosacea";"Mycteroperca rosacea";NA;NA;15;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Scorpaena";"mystes";"Scorpaena mystes";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;20;4;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;15;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Prionurus";"punctatus";"Prionurus punctatus";NA;NA;35;8;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Johnrandalia";"nigrirostris";"Johnrandalia nigrirostris";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;25;5;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;15;4;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;12;9;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;15;10;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";"male";NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;5;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;130;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;3;80;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Halichoeres";"notospilus";"Halichoeres notospilus";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;10;16;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;8;8;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Cephalopholis";"panamensis";"Cephalopholis panamensis";NA;NA;25;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Cephalopholis";"panamensis";"Cephalopholis panamensis";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Cephalopholis";"panamensis";"Cephalopholis panamensis";NA;NA;12;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;15;8;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Anisotremus";"davidsoni";"Anisotremus davidsoni";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;12;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;15;230;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Halichoeres";"chierchiae";"Halichoeres chierchiae";NA;NA;12;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;10;29;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;8;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Mycteroperca";"rosacea";"Mycteroperca rosacea";NA;NA;30;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Epinephelus";"labriformis";"Epinephelus labriformis";NA;NA;20;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Johnrandalia";"nigrirostris";"Johnrandalia nigrirostris";NA;NA;10;2;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Cephalopholis";"panamensis";"Cephalopholis panamensis";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Halichoeres";"nicholsi";"Halichoeres nicholsi";NA;NA;25;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Alphestes";"immaculatus";"Alphestes immaculatus";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Alphestes";"immaculatus";"Alphestes immaculatus";NA;NA;10;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;15;63;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;10;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;5;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;8;8;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;12;3;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;15;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;4;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;5;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";"male";NA;25;1;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;3;20;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;50;210;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Haemulon";"sexfasciatum";"Haemulon sexfasciatum";NA;NA;12;2;"fish";NA
"La Guina 02/11/2013 Solano, Rosario 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Solano, Rosario";NA;NA;NA;NA;NA;NA;NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;8;12;"fish";NA
