"ID";"dive";"replicate";"Fecha";"Comunidad";"Sitio";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"ClaseT";"Talla";"Abundancia";"Clase";"FM"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Gonzalez, Marco Antonio 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";"";"";5;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;11;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;5;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;17;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;5;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;5;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;8;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;5;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;9;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 3";1;3;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;7;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;6;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;12;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;17;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;17;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Muricanthus";"princeps";"Muricanthus princeps";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;6;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;17;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;5;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;7;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;10;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Tripneustes";"depressus";"Tripneustes depressus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Medina, Jaime 1 4";1;4;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Medina, Jaime";"";"";12;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Nidorellia";"armata";"Nidorellia armata";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;18;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Hyotissa";"hyotis";"Hyotissa hyotis";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Nidorellia";"armata";"Nidorellia armata";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;7;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Hyotissa";"hyotis";"Hyotissa hyotis";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Nidorellia";"armata";"Nidorellia armata";NA;NA;NA;7;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;6;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Phataria";"unifascialis";"Phataria unifascialis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 1";1;1;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Hyotissa";"hyotis";"Hyotissa hyotis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Nidorellia";"armata";"Nidorellia armata";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;6;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Hyotissa";"hyotis";"Hyotissa hyotis";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;NA;NA;4;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Atrina";"spp";"Atrina spp";NA;NA;NA;2;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Hyotissa";"hyotis";"Hyotissa hyotis";NA;NA;NA;1;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Nidorellia";"armata";"Nidorellia armata";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;NA;NA;3;"invert";"near_bottom"
"La Guina 03/11/2013 Caamal, Jacobo 1 2";1;2;"03/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Caamal, Jacobo";"";"";18;NA;NA;"";NA;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;NA;NA;1;"invert";"near_bottom"
