"ID";"dive";"replicate";"Fecha";"Comunidad";"Sitio";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"ClaseT";"Talla";"Abundancia";"Clase";"FM"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;3;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;5;11;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;50;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Halichoeres";"dispilus";"Halichoeres dispilus";NA;NA;10;3;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;3;35;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;10;1;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;1;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Serranus";"psittacinus";"Serranus psittacinus";NA;NA;5;4;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Ophioblennius";"steindachneri";"Ophioblennius steindachneri";NA;NA;10;2;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;35;2;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;15;1;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 2";2;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Girella";"simplicidens";"Girella simplicidens";NA;NA;25;2;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;5;35;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;10;40;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;20;6;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;25;3;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;30;1;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;25;2;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;3;300;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;100;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Haemulon";"sexfasciatum";"Haemulon sexfasciatum";NA;NA;20;3;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Haemulon";"sexfasciatum";"Haemulon sexfasciatum";NA;NA;30;2;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;5;2;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;15;16;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Mycteroperca";"jordani";"Mycteroperca jordani";NA;NA;25;1;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Girella";"simplicidens";"Girella simplicidens";NA;NA;25;7;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Ophioblennius";"steindachneri";"Ophioblennius steindachneri";NA;NA;10;4;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Mycteroperca";"rosacea";"Mycteroperca rosacea";NA;NA;20;1;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;30;3;"fish";"near_bottom"
"La Guina 02/11/2013 Torres, Daniel 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Torres, Daniel";"11:39:00";"12:40:00";10;25;12;"low";NA;"Lutjanus";"argentiventris";"Lutjanus argentiventris";NA;NA;20;5;"fish";"near_bottom"
"La Guina 02/11/2013 Valdivieso, Hugo 2 1";2;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Valdivieso, Hugo";"11:39:00";"12:40:00";10;25;12;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;150;"fish";"mid-water"
"La Guina 02/11/2013 Valdivieso, Hugo 2 3";2;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Valdivieso, Hugo";"11:39:00";"12:40:00";10;25;12;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;500;"fish";"mid-water"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;16;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;5;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;10;12;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;5;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;100;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Haemulon";"maculicauda";"Haemulon maculicauda";NA;NA;25;10;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;25;3;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;15;4;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Cephalopholis";"panamensis";"Cephalopholis panamensis";NA;NA;30;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Prionurus";"punctatus";"Prionurus punctatus";NA;NA;25;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Prionurus";"punctatus";"Prionurus punctatus";NA;NA;40;4;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Diodon";"hystrix";"Diodon hystrix";NA;NA;25;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 1";1;1;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Johnrandalia";"nigrirostris";"Johnrandalia nigrirostris";NA;NA;15;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;15;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;20;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;15;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;110;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;10;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;20;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Scarus";"compressus";"Scarus compressus";NA;NA;10;3;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Johnrandalia";"nigrirostris";"Johnrandalia nigrirostris";NA;NA;15;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 2";1;2;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Cirrhitichthys";"oxycephalus";"Cirrhitichthys oxycephalus";NA;NA;10;4;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;25;4;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;10;6;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;30;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;10;13;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;15;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Holacanthus";"passer";"Holacanthus passer";NA;NA;25;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;25;3;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;125;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Mycteroperca";"rosacea";"Mycteroperca rosacea";NA;NA;30;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Scarus";"compressus";"Scarus compressus";NA;NA;5;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Scarus";"compressus";"Scarus compressus";NA;NA;25;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 3";1;3;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Johnrandalia";"nigrirostris";"Johnrandalia nigrirostris";NA;NA;10;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;20;30;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;5;15;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;15;7;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;5;25;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Halichoeres";"dispilus";"Halichoeres dispilus";NA;NA;35;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;5;15;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Ophioblennius";"steindachneri";"Ophioblennius steindachneri";NA;NA;10;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Serranus";"psittacinus";"Serranus psittacinus";NA;NA;15;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 4";1;4;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Halichoeres";"notospilus";"Halichoeres notospilus";NA;NA;15;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;10;10;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;20;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Chromis";"atrilobata";"Chromis atrilobata";NA;NA;10;160;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Haemulon";"maculicauda";"Haemulon maculicauda";NA;NA;25;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;5;25;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Thalassoma";"lucasanum";"Thalassoma lucasanum";NA;NA;10;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Paranthias";"colonus";"Paranthias colonus";NA;NA;30;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Balistes";"polylepis";"Balistes polylepis";NA;NA;25;2;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 5";1;5;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Sufflamen";"verres";"Sufflamen verres";NA;NA;30;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Abudefduf";"troscheli";"Abudefduf troscheli";NA;NA;15;5;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Stegastes";"rectifraenum";"Stegastes rectifraenum";NA;NA;10;1;"fish";"near_bottom"
"La Guina 02/11/2013 Bustamante, Noe 1 6";1;6;"02/11/2013";NA;"La Guina";NA;NA;NA;NA;NA;NA;"Bustamante, Noe";"11:39:00";"12:15:00";15;25;13;"low";NA;"Bodianus";"diplotaenia";"Bodianus diplotaenia";NA;NA;10;1;"fish";"near_bottom"
